9.170210973862578108e-01
9.196476171825773704e-01
9.196111885089609528e-01
9.262180526551737625e-01
9.151001496233981403e-01
9.145002272444113789e-01
9.370273793442969179e-01
9.339436494560656721e-01
9.374787293223498796e-01
9.295074803099505623e-01
9.436094468376203803e-01
9.116415669259201326e-01
8.141897667077572232e-01
8.816932438013160844e-01
9.065884610003718258e-01
8.724358991670065899e-01
9.089815741898775725e-01
8.926492805284629295e-01
8.821658892591286438e-01
7.949647447826359015e-01
