9.287443408348859952e-01
9.326833991403035151e-01
9.360703016606892746e-01
9.364316837840016561e-01
9.316175690742096727e-01
9.305206492113132777e-01
9.423763178629954718e-01
9.392629889108632391e-01
9.433765557189539575e-01
9.369790731569231923e-01
9.538363462095514889e-01
9.195017184261362608e-01
8.447793044856126699e-01
8.942631283233308803e-01
9.204128698485102289e-01
8.831778264031557857e-01
9.242401626903561374e-01
9.083060502849833462e-01
8.921692043306840292e-01
7.919640086788898303e-01
