2.462363078098939173e-01
2.237943184668907126e-01
2.790897151868065862e-01
2.541141471933842100e-01
2.467652089964327000e-01
2.924680422802570234e-01
2.640411836122640299e-01
2.663217296545165036e-01
2.499942675379060175e-01
2.999016635363360161e-01
3.468088664208603955e-01
2.497276262005615755e-01
2.104741472699188654e-01
1.743181758018437777e-01
1.534798863394063184e-01
1.133613897111979824e-01
4.142549575695042563e-02
4.009181365054584334e-02
4.451326822098963798e-02
4.441471796585066273e-02
