5.783333333333333659e-01
5.725000000000000089e-01
5.725000000000000089e-01
5.699999999999999512e-01
5.683333333333333570e-01
5.799999999999999600e-01
5.825000000000000178e-01
5.533333333333333437e-01
5.691666666666667096e-01
5.791666666666667185e-01
5.749999999999999556e-01
5.591666666666667007e-01
5.583333333333333481e-01
5.483333333333333393e-01
4.749999999999999778e-01
5.024999999999999467e-01
4.591666666666666674e-01
4.575000000000000178e-01
4.533333333333333104e-01
4.475000000000000089e-01
